source,target,time
25,87,85006
25,31,85006
25,15,85006
4,52,85011
4,46,85011
18,34,85013
18,87,85013
15,34,85021
6,34,85021
12,1,85029
12,54,85029
32,34,85067
9,45,85068
39,14,85070
10,6,85091
1,42,85100
35,41,85102
19,34,85102
19,31,85102
25,19,85117
31,19,85117
25,32,85117
31,15,85117
5,63,85129
15,19,85132
15,32,85132
20,38,85135
20,111,85135
47,32,85135
47,34,85135
20,49,85135
27,17,85141
56,133,85141
7,52,85145
7,54,85145
12,52,85156
42,31,85186
9,37,85191
1,46,85223
31,65,85226
19,24,85229
47,15,85244
5,102,85251
15,24,85254
45,13,85254
18,10,85259
18,65,85259
7,4,85270
12,7,85277
11,49,85284
32,31,85307
32,47,85307
32,15,85307
9,133,85318
10,18,85334
55,133,85345
4,7,85368
24,25,85369
24,15,85369
24,87,85369
24,19,85369
25,24,85373
25,87,85373
5,42,85378
45,133,85379
45,37,85379
45,56,85379
27,41,85380
15,34,85381
12,46,85386
7,46,85397
39,15,85424
21,43,85434
13,133,85444
43,21,85463
35,27,85463
1,51,85472
1,52,85472
4,51,85478
56,55,85483
48,31,85483
24,32,85486
20,36,85488
25,34,85496
40,38,85503
27,35,85503
45,9,85506
18,6,85508
18,34,85508
15,24,85511
7,1,85518
9,37,85551
10,34,85577
55,56,85578
2,20,85579
2,36,85579
31,42,85587
31,48,85587
35,41,85588
56,45,85606
7,54,85627
27,17,85630
32,47,85672
32,24,85672
13,56,85690
19,25,85697
19,34,85697
19,47,85697
4,52,85700
35,27,85702
1,7,85715
24,47,85718
48,38,85719
47,19,85730
47,25,85730
47,32,85730
5,63,85760
11,49,85786
32,34,85799
31,48,85826
24,35,85840
47,24,85844
45,13,85847
7,52,85865
18,14,85890
14,18,85903
11,38,85905
11,14,85905
4,12,85925
55,45,85946
31,17,85949
20,38,85959
55,37,85960
48,31,85969
12,52,85985
40,49,85985
7,51,85995
11,17,86017
10,34,86058
19,47,86059
2,20,86065
35,27,86068
24,34,86069
1,53,86076
1,46,86076
1,51,86076
55,45,86079
56,133,86095
45,55,86097
12,4,86108
12,7,86108
7,54,86113
7,4,86113
32,24,86149
2,36,86179
19,32,86182
20,36,86188
20,2,86202
55,133,86207
25,15,86216
25,32,86216
45,56,86222
45,133,86222
14,31,86275
14,17,86275
9,133,86282
24,15,86315
1,38,86317
13,9,86319
47,24,86327
13,45,86333
13,37,86333
45,9,86336
12,1,86351
5,57,86351
6,18,86354
18,34,86358
5,12,86358
11,31,86390
11,90,86390
14,39,86392
32,19,86395
9,45,86399
14,18,86399
14,24,86406
9,13,86406
14,34,86406
14,19,86406
14,6,86406
14,25,86406
16,53,86421
19,34,86425
10,34,86432
1,7,86432
31,5,86435
24,32,86437
24,47,86437
47,25,86453
47,19,86453
56,37,86466
27,35,86470
5,41,86476
5,35,86476
18,88,86481
18,6,86488
32,47,86506
11,5,86517
11,14,86517
35,41,86544
22,30,86544
16,4,86547
43,209,86555
31,11,86556
31,49,86556
24,34,86571
25,15,86578
25,47,86578
45,55,86586
5,27,86590
56,133,86590
27,5,86594
12,57,86594
9,37,86660
35,27,86665
35,5,86665
10,6,86679
10,18,86679
55,45,86689
3,40,86690
3,11,86690
48,31,86692
48,24,86692
24,27,86694
24,47,86694
7,54,86710
5,19,86713
18,34,86720
11,3,86758
39,3,86763
39,14,86763
39,11,86763
14,25,86772
14,11,86772
14,39,86772
2,49,86788
2,20,86788
19,25,86789
19,11,86789
3,39,86806
55,133,86811
45,133,86819
24,38,86819
45,56,86819
56,37,86827
56,45,86827
7,46,86836
32,19,86859
14,45,86884
11,27,86893
11,41,86893
11,14,86893
11,39,86893
11,5,86893
1,46,86936
20,2,86938
55,56,86938
55,37,86938
1,7,86943
45,13,86945
6,18,86949
56,55,86952
56,32,86952
13,45,86953
7,51,86957
4,53,86993
11,3,87019
19,3,87022
11,19,87026
11,25,87026
16,53,87028
11,133,87040
3,34,87049
3,19,87049
3,47,87049
3,25,87049
47,25,87058
25,11,87061
45,9,87066
45,14,87066
24,1,87067
40,19,87068
40,25,87068
7,38,87069
6,19,87072
32,55,87086
32,9,87086
27,5,87091
39,14,87129
19,39,87149
16,4,87152
48,49,87156
11,19,87166
35,41,87166
35,122,87166
11,40,87166
3,15,87170
47,3,87175
24,52,87176
45,55,87178
45,56,87178
45,32,87178
55,123,87179
20,49,87186
25,3,87187
13,37,87189
13,55,87189
5,11,87199
5,39,87199
5,14,87199
15,25,87202
15,3,87202
56,45,87203
56,123,87203
32,56,87208
32,37,87208
14,39,87257
9,45,87264
2,36,87269
48,17,87273
19,18,87273
11,25,87282
24,38,87287
31,17,87290
1,38,87291
1,52,87291
45,37,87299
45,13,87299
21,43,87311
55,32,87314
5,31,87320
5,17,87320
4,16,87335
39,3,87372
39,25,87372
48,24,87383
48,52,87383
48,38,87383
9,32,87391
9,123,87391
1,17,87402
1,24,87402
3,25,87403
3,11,87403
19,6,87404
11,14,87405
10,34,87410
43,21,87417
31,5,87418
45,123,87426
5,47,87432
56,32,87434
15,49,87435
15,11,87435
7,1,87441
32,9,87444
55,13,87447
4,34,87447
55,45,87447
13,45,87460
55,56,87461
14,11,87503
14,25,87503
2,49,87510
2,20,87510
19,35,87523
1,7,87529
1,5,87529
16,47,87530
16,88,87530
11,15,87532
31,49,87537
24,52,87537
32,55,87559
32,45,87559
6,19,87561
7,54,87565
55,37,87587
39,40,87605
42,18,87610
14,32,87625
14,56,87625
14,45,87625
1,48,87648
19,40,87651
11,3,87653
24,17,87662
47,88,87667
10,18,87667
47,53,87667
25,39,87668
5,54,87680
45,55,87681
15,54,87683
15,5,87683
15,90,87683
55,45,87703
42,2,87737
42,5,87737
16,15,87761
16,4,87761
16,34,87761
1,31,87762
9,32,87767
2,49,87771
11,40,87774
43,90,87775
24,48,87776
31,54,87776
3,14,87785
25,14,87792
25,40,87792
47,34,87794
6,43,87794
56,9,87796
40,19,87799
45,14,87800
45,37,87800
5,38,87804
5,7,87804
32,14,87805
15,47,87807
15,4,87807
18,6,87810
18,43,87810
4,16,87839
39,11,87853
42,6,87861
42,48,87861
42,19,87861
48,7,87863
1,38,87877
1,21,87877
16,88,87888
14,49,87893
14,11,87893
9,37,87893
43,10,87899
31,20,87900
31,49,87900
31,1,87900
31,21,87900
14,38,87900
3,39,87904
14,31,87907
25,11,87916
47,16,87918
5,18,87921
5,42,87921
15,48,87924
15,42,87924
32,37,87927
5,1,87928
15,52,87931
15,24,87931
15,17,87931
18,1,87934
18,42,87934
5,38,87934
18,7,87934
18,31,87934
7,5,87938
7,1,87938
7,21,87938
10,43,87940
55,45,87953
55,37,87953
4,34,87958
42,54,87984
42,24,87991
42,12,87991
48,17,87991
2,14,88002
19,35,88009
11,14,88015
20,49,88018
11,39,88022
31,36,88022
31,2,88022
56,37,88026
11,3,88036
9,37,88040
6,20,88041
6,48,88041
6,21,88041
6,36,88041
6,7,88041
25,39,88042
25,6,88042
45,9,88047
45,13,88047
7,18,88050
7,15,88050
7,36,88050
18,36,88051
5,7,88053
5,49,88053
32,56,88054
32,55,88054
7,38,88055
7,10,88055
15,25,88057
15,11,88057
32,9,88061
18,48,88065
4,15,88079
27,15,88079
39,25,88101
21,18,88101
48,31,88102
48,46,88102
39,3,88108
2,5,88129
2,36,88129
19,42,88133
19,24,88133
19,48,88133
31,15,88138
31,48,88138
31,1,88145
20,38,88145
31,49,88145
20,7,88145
43,15,88148
43,36,88148
9,32,88156
9,45,88156
11,27,88160
11,21,88160
11,14,88160
11,20,88160
11,15,88160
13,9,88166
25,15,88170
5,20,88178
5,42,88178
5,2,88178
7,48,88179
7,2,88179
7,1,88179
15,88,88185
15,4,88185
4,17,88194
4,43,88194
4,38,88194
4,7,88194
4,24,88194
55,13,88195
27,38,88205
27,31,88205
27,19,88205
21,7,88211
21,48,88211
21,5,88211
21,20,88211
27,24,88219
48,42,88224
48,36,88224
48,5,88224
27,7,88226
77,237,88238
2,20,88253
19,54,88255
24,42,88259
56,32,88265
56,13,88265
31,42,88267
31,54,88267
14,24,88272
31,48,88274
6,42,88274
6,5,88274
31,19,88274
11,41,88274
47,15,88279
45,37,88286
45,56,88286
13,45,88289
5,19,88290
5,48,88290
5,6,88290
13,56,88296
13,55,88296
7,27,88301
15,1,88304
4,2,88319
1,17,88341
1,21,88341
48,54,88351
48,19,88351
27,43,88352
39,55,88355
42,6,88357
42,24,88357
16,88,88373
2,31,88375
20,2,88378
19,6,88382
19,2,88382
19,5,88382
43,2,88389
3,45,88390
43,42,88396
43,5,88396
43,31,88396
43,19,88396
14,35,88399
14,3,88399
6,19,88401
6,24,88401
6,48,88401
31,2,88402
45,32,88410
45,55,88410
13,9,88412
13,32,88412
47,16,88415
15,27,88416
5,54,88417
5,12,88417
5,24,88417
12,24,88420
12,27,88420
10,2,88427
12,42,88427
12,90,88427
55,41,88436
55,11,88436
32,37,88436
32,25,88436
32,41,88436
55,25,88436
32,13,88436
55,39,88443
4,21,88444
4,20,88444
4,31,88444
55,37,88450
55,24,88450
1,3,88451
1,25,88451
1,43,88451
27,31,88468
27,4,88468
48,6,88481
48,24,88481
19,12,88494
19,15,88494
19,3,88497
19,25,88497
2,10,88502
20,43,88504
24,27,88506
24,90,88506
24,54,88506
3,24,88514
3,38,88514
3,54,88514
3,31,88514
3,43,88514
11,9,88518
11,41,88518
14,45,88520
14,9,88520
43,4,88524
43,20,88524
6,54,88525
35,3,88527
9,56,88527
35,25,88527
35,9,88527
35,55,88527
35,37,88527
35,32,88527
25,45,88528
25,32,88528
31,20,88528
31,4,88528
31,43,88528
25,41,88528
25,37,88528
45,3,88532
35,45,88534
31,10,88534
13,14,88538
7,90,88540
31,19,88541
15,3,88543
15,38,88543
15,25,88543
15,7,88543
7,5,88547
31,42,88547
12,19,88549
12,15,88554
12,5,88554
31,21,88554
31,24,88554
35,14,88555
35,45,88555
32,1,88557
12,48,88557
12,43,88561
1,19,88562
1,37,88562
1,15,88562
12,7,88571
12,15,88571
12,3,88574
12,19,88574
12,42,88579
55,47,88581
27,20,88584
42,17,88596
42,25,88596
48,12,88606
2,4,88614
2,7,88614
2,43,88614
2,27,88614
2,20,88618
24,19,88618
24,15,88618
24,42,88618
24,10,88618
19,5,88619
19,31,88619
20,4,88625
19,54,88626
11,55,88629
3,17,88636
3,15,88636
3,13,88636
14,55,88641
14,11,88641
6,25,88642
6,48,88649
43,10,88650
43,24,88650
25,7,88652
25,17,88652
25,24,88652
45,9,88659
45,13,88659
40,9,88659
13,37,88661
13,25,88661
43,31,88662
43,24,88667
43,7,88667
15,24,88667
47,14,88669
47,35,88669
7,20,88669
7,21,88669
47,9,88669
7,43,88669
43,19,88671
43,2,88671
21,31,88672
21,2,88672
31,43,88673
31,27,88673
7,31,88674
35,47,88674
1,20,88676
1,38,88676
1,2,88676
21,20,88679
21,27,88679
47,37,88683
4,1,88687
4,15,88687
4,19,88687
47,55,88690
47,11,88690
55,14,88695
55,9,88695
55,45,88695
27,7,88718
27,2,88718
27,17,88718
20,7,88737
24,25,88739
24,17,88739
11,14,88742
2,31,88747
2,19,88747
2,15,88747
2,7,88747
2,43,88753
2,27,88753
19,15,88754
19,24,88754
19,38,88754
19,25,88754
56,90,88757
56,32,88757
56,11,88757
56,25,88757
56,12,88757
56,14,88757
3,1,88763
3,32,88763
45,55,88771
25,54,88774
25,13,88774
32,56,88777
45,11,88778
45,47,88778
45,35,88778
25,43,88779
25,38,88779
31,7,88789
13,43,88789
15,20,88789
31,4,88789
31,10,88789
15,43,88789
10,24,88789
5,1,88790
5,6,88790
43,15,88790
43,17,88790
35,55,88790
43,12,88790
21,7,88793
10,2,88796
10,43,88796
21,1,88800
7,24,88802
7,2,88802
7,4,88802
7,21,88806
4,24,88806
4,17,88806
7,31,88809
7,20,88809
12,15,88814
12,38,88814
12,24,88814
12,10,88814
7,15,88815
47,14,88816
7,10,88821
7,12,88827
55,35,88829
27,31,88839
42,14,88842
42,11,88842
42,55,88842
42,18,88842
42,9,88842
42,47,88842
20,27,88858
20,31,88858
24,12,88866
24,54,88866
11,41,88866
3,2,88875
3,10,88878
2,21,88879
2,20,88879
2,3,88879
19,12,88880
14,90,88882
56,22,88883
56,3,88883
56,17,88883
2,19,88886
2,38,88886
19,1,88887
9,55,88889
14,12,88889
14,40,88889
9,14,88889
56,1,88890
25,1,88891
25,12,88891
2,27,88893
14,35,88896
2,15,88900
45,14,88900
19,25,88901
5,25,88902
6,25,88903
6,5,88903
13,32,88903
6,32,88903
13,42,88903
32,17,88904
32,25,88904
31,38,88905
31,2,88905
43,1,88906
2,38,88906
35,14,88906
19,12,88908
19,43,88908
40,35,88908
19,15,88908
5,3,88909
13,14,88910
9,55,88910
9,11,88910
31,43,88910
9,14,88910
13,25,88910
13,17,88910
35,11,88913
35,9,88913
15,42,88916
18,41,88916
18,22,88916
15,31,88916
4,12,88921
4,7,88928
12,56,88930
47,12,88932
47,25,88932
47,32,88932
55,45,88939
55,22,88939
55,41,88939
7,38,88946
48,6,88963
20,38,88985
11,17,88989
11,90,88989
24,1,88990
24,5,88990
24,2,88990
3,25,89000
3,17,89000
3,7,89000
3,5,89005
3,12,89005
56,38,89008
56,37,89008
56,11,89008
25,90,89020
40,22,89020
25,6,89020
43,38,89022
6,12,89022
6,13,89022
6,11,89022
6,3,89022
43,37,89022
25,56,89024
2,25,89025
43,17,89026
43,7,89026
40,1,89027
14,22,89027
32,31,89027
19,17,89027
14,45,89027
14,47,89027
15,25,89028
13,5,89029
13,48,89029
13,3,89029
25,37,89029
25,32,89029
25,15,89029
25,12,89029
25,43,89031
25,19,89031
5,48,89031
25,5,89031
25,6,89031
25,38,89034
32,42,89034
25,13,89034
25,17,89034
32,5,89034
45,22,89035
15,2,89035
31,3,89037
25,42,89037
31,1,89037
25,11,89037
25,15,89037
31,12,89037
1,37,89038
1,20,89038
1,55,89038
1,22,89038
35,40,89040
4,21,89040
4,2,89040
35,90,89040
4,27,89040
21,10,89041
25,43,89042
25,56,89042
25,12,89042
25,2,89042
4,10,89045
4,31,89045
47,22,89048
10,15,89048
25,1,89048
25,3,89048
47,45,89048
7,42,89062
7,31,89062
12,31,89064
12,25,89064
12,43,89064
12,17,89064
48,25,89074
48,32,89074
27,25,89075
27,1,89075
27,17,89075
22,14,89084
22,1,89084
22,25,89084
22,38,89084
22,35,89084
22,45,89084
22,47,89091
22,40,89091
24,15,89107
24,4,89107
20,21,89109
20,7,89109
11,45,89112
11,22,89112
3,2,89134
3,17,89134
14,56,89141
2,1,89141
14,23,89141
2,17,89141
13,11,89141
14,17,89141
14,32,89141
19,24,89143
19,5,89143
14,5,89145
14,25,89145
14,2,89145
3,37,89146
3,31,89146
43,12,89151
43,19,89151
43,3,89151
43,25,89151
32,47,89152
32,14,89152
32,17,89152
3,27,89152
32,11,89152
3,1,89152
18,23,89155
4,24,89156
15,19,89157
15,5,89157
15,14,89157
31,25,89158
3,19,89158
31,17,89158
3,15,89158
31,10,89158
45,11,89161
35,22,89161
45,47,89161
18,55,89162
18,22,89162
18,89,89162
55,18,89163
55,11,89163
55,23,89163
15,12,89164
15,17,89164
21,25,89166
21,20,89166
21,2,89166
5,32,89166
5,11,89166
5,54,89166
7,27,89178
47,11,89182
47,14,89182
10,3,89182
10,17,89182
7,4,89183
12,24,89185
12,54,89185
12,19,89185
7,10,89186
45,47,89189
27,4,89201
27,24,89201
27,10,89201
27,19,89208
22,9,89209
22,55,89209
42,48,89210
42,9,89210
42,17,89210
42,15,89210
42,6,89210
42,4,89210
23,18,89213
23,14,89213
23,35,89213
23,40,89213
23,55,89213
23,38,89213
23,47,89213
42,11,89214
42,14,89214
27,20,89214
27,43,89214
20,1,89226
11,5,89238
11,1,89238
11,25,89238
11,47,89238
24,19,89240
13,6,89251
14,47,89258
19,3,89259
6,32,89261
2,27,89264
2,20,89264
32,13,89266
4,21,89268
4,19,89268
4,17,89268
19,12,89269
19,5,89269
1,35,89275
9,47,89275
9,11,89275
3,10,89277
31,20,89279
31,27,89279
35,18,89282
9,14,89282
25,45,89283
25,10,89283
21,27,89285
55,40,89287
55,1,89287
55,35,89287
15,13,89292
5,15,89292
10,27,89292
15,25,89292
5,13,89296
5,19,89299
47,9,89303
47,23,89303
12,7,89306
12,2,89306
7,31,89307
45,42,89308
45,11,89308
5,54,89313
5,14,89313
5,48,89313
22,17,89322
22,18,89322
48,5,89324
48,13,89324
23,57,89336
23,16,89336
27,37,89344
27,2,89344
56,7,89354
56,25,89354
20,17,89358
20,2,89358
56,37,89359
56,12,89359
11,42,89361
11,14,89361
11,10,89361
11,13,89365
24,10,89368
14,6,89369
14,55,89369
14,9,89369
13,15,89375
13,19,89375
4,7,89387
32,6,89389
19,3,89390
19,31,89390
19,9,89390
1,23,89393
1,40,89393
3,54,89393
31,7,89394
35,55,89397
25,31,89399
25,43,89399
25,20,89399
10,7,89403
10,25,89403
25,11,89404
25,3,89404
25,19,89404
25,2,89404
21,17,89405
21,31,89405
25,10,89407
25,24,89407
40,55,89410
55,32,89410
55,14,89410
55,11,89417
55,17,89417
15,7,89418
15,27,89418
15,5,89418
18,90,89419
12,3,89421
15,56,89423
15,3,89423
45,9,89424
12,4,89425
15,12,89426
15,11,89426
15,45,89426
7,17,89428
15,25,89429
15,9,89429
12,15,89430
12,56,89430
12,2,89430
5,32,89432
5,25,89432
5,11,89432
15,56,89435
15,32,89435
15,13,89435
15,14,89435
40,17,89438
22,14,89440
12,27,89443
12,10,89443
48,14,89449
27,7,89458
27,25,89458
27,1,89458
27,12,89463
56,13,89468
56,23,89468
56,32,89468
42,43,89468
42,15,89468
27,4,89469
27,15,89469
56,27,89475
42,22,89475
56,5,89475
11,15,89479
11,6,89479
14,22,89482
14,5,89482
14,15,89482
11,48,89483
11,32,89483
11,19,89483
11,25,89483
20,31,89486
24,3,89487
42,17,89489
42,35,89489
42,15,89489
13,45,89498
1,20,89502
1,2,89502
6,45,89507
6,11,89507
6,14,89507
2,12,89512
2,56,89512
2,1,89512
2,23,89512
32,11,89516
32,45,89516
31,17,89520
31,38,89524
25,7,89528
25,12,89528
25,27,89528
31,4,89531
31,27,89531
55,47,89533
55,23,89533
55,56,89533
55,43,89533
31,12,89534
35,1,89537
55,15,89537
55,35,89537
35,17,89537
47,6,89539
47,13,89539
47,22,89539
45,48,89540
45,13,89540
45,5,89540
45,19,89540
45,32,89540
7,43,89543
7,20,89543
7,38,89543
35,55,89544
5,45,89548
5,22,89548
5,47,89548
5,56,89548
15,5,89554
15,6,89554
22,11,89555
22,1,89555
18,19,89559
48,45,89563
48,47,89563
12,31,89567
12,4,89567
12,14,89567
12,7,89567
23,55,89577
23,22,89577
23,35,89577
27,11,89579
27,17,89579
56,10,89589
56,25,89589
11,9,89602
11,54,89602
20,38,89605
14,17,89606
14,32,89606
13,54,89614
13,32,89614
42,55,89615
42,32,89615
9,11,89616
1,31,89616
9,48,89616
9,45,89616
13,27,89621
13,3,89621
13,11,89621
32,54,89632
32,56,89632
32,3,89632
2,27,89633
2,22,89633
6,15,89634
10,56,89640
10,17,89640
3,11,89643
25,32,89649
31,38,89658
31,22,89658
31,23,89658
43,22,89658
55,2,89660
55,14,89664
55,9,89664
5,9,89664
5,6,89664
47,15,89665
47,9,89665
47,5,89665
47,48,89665
35,23,89668
15,27,89670
47,55,89671
5,11,89671
45,54,89672
45,9,89672
45,6,89672
40,1,89673
22,23,89678
12,24,89681
12,23,89681
7,21,89683
47,9,89684
48,9,89686
23,2,89690
23,27,89690
23,12,89690
27,23,89690
23,31,89690
23,17,89690
27,43,89690
56,32,89702
11,55,89714
20,23,89717
20,17,89717
20,35,89717
14,48,89729
14,11,89729
14,46,89729
14,9,89729
42,1,89731
14,25,89732
14,42,89732
4,12,89736
9,47,89740
9,22,89740
9,55,89740
9,5,89740
9,42,89740
1,27,89744
1,38,89744
2,35,89748
2,18,89748
32,15,89749
32,14,89749
10,43,89763
25,5,89764
25,11,89764
25,43,89764
25,54,89764
25,56,89768
25,15,89768
25,22,89768
10,27,89770
10,12,89770
31,15,89772
43,10,89772
31,2,89772
25,17,89775
31,55,89777
55,27,89778
55,11,89778
55,38,89778
55,1,89778
55,20,89781
55,10,89781
55,40,89781
55,31,89781
35,2,89782
25,3,89782
31,43,89783
31,35,89783
15,54,89786
15,43,89786
15,9,89786
15,4,89786
40,17,89789
15,25,89790
15,5,89790
15,32,89790
40,55,89796
40,23,89796
5,47,89798
27,22,89803
27,55,89803
22,17,89804
22,38,89804
12,22,89808
18,23,89808
18,11,89808
18,22,89808
18,37,89808
12,27,89808
12,17,89808
18,10,89808
56,23,89811
56,11,89811
56,17,89811
56,22,89811
12,18,89813
12,55,89813
48,46,89813
11,13,89824
11,14,89824
11,48,89824
20,22,89844
20,1,89844
42,17,89847
42,47,89847
14,18,89848
14,12,89848
14,54,89848
14,47,89848
24,25,89850
13,47,89852
42,11,89854
42,15,89854
42,23,89854
1,37,89857
1,20,89857
1,15,89857
4,11,89858
4,55,89858
4,25,89858
4,24,89858
9,18,89863
9,6,89863
21,7,89869
9,48,89870
9,46,89870
2,1,89874
2,38,89874
2,55,89874
32,22,89875
2,9,89880
2,22,89880
6,9,89882
2,31,89884
3,15,89885
10,38,89886
2,40,89888
31,38,89893
31,2,89893
43,17,89899
43,23,89899
43,18,89899
43,55,89899
55,17,89900
55,18,89900
55,9,89900
55,37,89900
43,22,89903
43,15,89903
43,4,89903
35,42,89909
35,18,89909
35,55,89913
35,32,89913
25,14,89913
25,22,89913
15,11,89917
15,37,89917
15,56,89917
5,46,89919
47,18,89922
56,55,89922
56,37,89922
56,35,89922
47,54,89922
56,2,89922
56,18,89922
23,1,89923
23,38,89923
23,40,89923
12,37,89923
18,5,89924
18,17,89924
18,25,89924
18,31,89924
18,9,89924
22,5,89925
22,2,89925
22,37,89925
22,20,89925
22,31,89925
7,21,89928
18,12,89928
18,56,89928
18,24,89928
18,35,89932
18,55,89932
18,15,89932
11,17,89948
11,18,89948
11,54,89948
11,24,89948
13,11,89970
1,21,89971
24,43,89972
14,11,89974
4,17,89980
4,31,89980
4,21,89980
42,48,89981
42,27,89981
32,18,89996
32,23,89996
3,45,90000
31,12,90004
55,23,90012
2,18,90012
55,45,90012
55,2,90012
55,12,90012
55,27,90012
55,42,90012
10,43,90012
2,12,90012
43,10,90013
35,23,90023
25,3,90027
25,23,90027
45,9,90029
45,18,90029
12,2,90034
12,23,90034
12,11,90034
22,18,90036
22,11,90036
15,18,90038
15,55,90038
15,22,90038
5,32,90040
40,31,90044
56,9,90045
56,12,90045
56,27,90045
23,18,90046
23,12,90046
23,56,90046
48,55,90046
23,25,90048
23,35,90048
23,11,90048
27,32,90050
27,35,90050
27,1,90050
56,32,90050
18,32,90053
27,17,90054
47,5,90056
11,25,90071
11,27,90071
11,37,90071
11,35,90071
13,9,90085
13,3,90085
1,22,90086
1,55,90086
1,12,90086
1,56,90086
1,27,90086
20,2,90090
20,55,90090
4,23,90094
4,1,90094
14,45,90097
24,11,90099
42,1,90102
32,55,90108
32,27,90108
32,37,90108
9,45,90112
9,5,90112
9,6,90112
31,4,90117
21,23,90120
2,27,90126
3,13,90126
2,23,90131
2,31,90131
35,12,90134
35,45,90134
35,27,90134
35,11,90134
3,23,90140
3,45,90140
6,17,90143
22,12,90146
22,27,90146
22,23,90146
3,14,90147
12,35,90147
12,22,90147
25,9,90154
25,18,90154
25,37,90154
25,32,90154
45,56,90155
45,12,90155
45,15,90155
45,3,90155
45,54,90155
6,5,90157
6,47,90157
15,47,90159
15,5,90159
25,11,90160
6,42,90164
40,1,90165
40,2,90165
40,20,90165
47,18,90166
47,32,90166
47,11,90166
47,15,90166
56,37,90168
56,22,90168
23,2,90169
23,7,90169
45,13,90169
27,22,90170
27,18,90170
56,25,90171
18,17,90174
45,15,90176
45,17,90176
11,3,90187
11,56,90187
11,12,90187
11,55,90187
1,11,90198
1,47,90198
4,12,90209
24,23,90211
20,40,90217
24,55,90218
4,22,90223
14,3,90225
32,12,90229
32,56,90229
9,11,90235
9,25,90235
9,54,90235
9,17,90235
9,56,90235
9,37,90235
9,13,90239
9,3,90239
31,23,90241
31,27,90241
31,40,90241
55,40,90246
55,1,90246
55,21,90246
21,55,90246
55,22,90246
55,9,90246
35,17,90247
35,24,90247
35,55,90247
35,37,90247
16,51,90262
22,20,90269
25,56,90270
25,54,90270
3,24,90271
3,25,90271
3,1,90271
12,1,90271
12,56,90271
3,12,90271
15,32,90274
47,17,90277
47,48,90277
23,14,90280
23,56,90280
23,38,90280
23,45,90280
23,9,90280
23,17,90280
23,5,90280
5,54,90281
7,1,90283
7,55,90283
18,23,90289
48,47,90293
5,55,90295
27,11,90296
56,55,90298
56,27,90298
45,3,90300
45,23,90300
45,55,90300
5,48,90302
11,23,90307
11,5,90307
11,54,90307
11,15,90307
11,25,90307
11,1,90307
11,17,90307
20,31,90329
1,15,90330
1,17,90330
20,2,90336
39,23,90343
39,20,90343
39,31,90343
39,22,90343
39,25,90343
39,1,90343
4,55,90344
14,4,90346
9,55,90353
32,25,90358
9,23,90360
9,56,90360
21,22,90364
55,5,90369
31,56,90370
31,1,90370
31,11,90370
25,1,90381
22,18,90385
22,40,90385
22,1,90385
22,31,90388
22,27,90388
22,4,90388
23,18,90390
23,22,90390
23,12,90390
22,24,90390
23,31,90390
22,11,90390
22,7,90390
47,5,90390
23,1,90390
12,31,90394
12,27,90394
12,24,90398
12,22,90398
15,55,90400
15,42,90400
15,39,90400
15,27,90405
15,1,90405
15,47,90405
15,5,90405
56,22,90410
15,22,90412
15,31,90412
15,56,90412
45,1,90414
45,14,90414
45,25,90414
18,39,90415
18,1,90415
18,38,90415
18,46,90415
18,20,90415
15,54,90417
15,23,90417
15,42,90417
27,12,90419
27,56,90419
27,9,90419
18,11,90419
27,38,90419
11,45,90420
27,32,90423
27,15,90423
27,39,90423
18,56,90425
18,42,90425
5,27,90426
5,6,90426
5,54,90426
18,27,90430
18,22,90430
18,37,90431
4,12,90455
4,11,90455
39,18,90458
39,27,90458
39,55,90458
39,35,90458
1,15,90463
14,45,90465
24,56,90475
24,4,90475
32,27,90475
24,12,90475
32,55,90475
24,1,90475
32,12,90475
